gene	cn_lower_ex	cn_upper_ex	cn_lower	cn_upper	cn_lower_diff	cn_upper_diff	chromosome	start	end
DGKQ	True	True	2.2362/2.0196	2.2362/2.0196	0.21660000000000013	0.21660000000000013	chr4	958887	973556
IDUA	True	True	2.2362/2.0196	2.2362/2.0196	0.21660000000000013	0.21660000000000013	chr4	986997	1004506
SLC26A1	True	True	2.2362/2.0196	2.2362/2.0196	0.21660000000000013	0.21660000000000013	chr4	987657	993436
FGFRL1	True	True	2.2362/2.0196	2.2362/2.0196	0.21660000000000013	0.21660000000000013	chr4	1009979	1026891
RNF212	True	True	2.2362/2.0196	2.2362/2.0196	0.21660000000000013	0.21660000000000013	chr4	1072756	1113526
AC092535.3	True	True	2.2362/2.0196	2.2362/2.0196	0.21660000000000013	0.21660000000000013	chr4	1113639	1132950
TMED11P	True	True	2.2362/2.0196	2.2362/2.0196	0.21660000000000013	0.21660000000000013	chr4	1115263	1153726
SPON2	True	True	2.2362/2.0196	2.2362/2.0196	0.21660000000000013	0.21660000000000013	chr4	1166937	1208962
CTBP1-AS	True	True	2.2362/2.0196	2.2362/2.0196	0.21660000000000013	0.21660000000000013	chr4	1210120	1218591
CTBP1	True	True	2.2362/2.0196	2.2362/2.0196	0.21660000000000013	0.21660000000000013	chr4	1211448	1249137
MAEA	True	True	2.2362/2.0196	2.2362/2.0196	0.21660000000000013	0.21660000000000013	chr4	1289851	1340137
UVSSA	True	True	2.2362/2.0196	2.2362/2.0196	0.21660000000000013	0.21660000000000013	chr4	1347316	1387944
CRIPAK	True	True	2.2362/2.0196	2.2362/2.0196	0.21660000000000013	0.21660000000000013	chr4	1391552	1395989
NKX1-1	True	True	2.2362/2.0196	2.2362/2.0196	0.21660000000000013	0.21660000000000013	chr4	1402932	1406331
FAM53A	True	True	2.2362/2.0196	2.2362/2.0196	0.21660000000000013	0.21660000000000013	chr4	1639881	1684261
SLBP	True	True	2.2362/2.0196	2.2362/2.0196	0.21660000000000013	0.21660000000000013	chr4	1692800	1712555
TMEM129	True	True	2.2362/2.0196	2.2362/2.0196	0.21660000000000013	0.21660000000000013	chr4	1715953	1721331
TACC3	True	True	2.2362/2.0196	2.2362/2.0196	0.21660000000000013	0.21660000000000013	chr4	1721539	1745171
FGFR3	True	True	2.2362/2.0196	2.2362/2.0196	0.21660000000000013	0.21660000000000013	chr4	1793312	1808872
LETM1	True	True	2.2362/2.0196	2.2362/2.0196	0.21660000000000013	0.21660000000000013	chr4	1811479	1856247
NSD2	True	True	2.2362/2.0196	2.2362/2.0196	0.21660000000000013	0.21660000000000013	chr4	1892845	1982207
SCARNA22	True	True	2.2362/2.0196	2.2362/2.0196	0.21660000000000013	0.21660000000000013	chr4	1974636	1974760
NELFA	True	True	2.2362/2.0196	2.2362/2.0196	0.21660000000000013	0.21660000000000013	chr4	1982714	2010110
MIR943	True	True	2.2362/2.0196	2.2362/2.0196	0.21660000000000013	0.21660000000000013	chr4	1986384	1986477
C4orf48	True	True	2.2362/2.0196	2.2362/2.0196	0.21660000000000013	0.21660000000000013	chr4	2041993	2043970
NAT8L	True	True	2.2362/2.0196	2.2362/2.0196	0.21660000000000013	0.21660000000000013	chr4	2059512	2069088
POLN	True	True	2.2362/2.0196	2.2362/2.0196	0.21660000000000013	0.21660000000000013	chr4	2071918	2242121
HAUS3	True	True	2.2362/2.0196	2.2362/2.0196	0.21660000000000013	0.21660000000000013	chr4	2228349	2242133
MXD4	True	True	2.2362/2.0196	2.2362/2.0196	0.21660000000000013	0.21660000000000013	chr4	2247432	2262294
MIR4800	True	True	2.2362/2.0196	2.2362/2.0196	0.21660000000000013	0.21660000000000013	chr4	2250077	2250156
ZFYVE28	True	True	2.2362/2.0196	2.2362/2.0196	0.21660000000000013	0.21660000000000013	chr4	2269598	2418663
CFAP99	True	True	2.2362/2.0196	2.2362/2.0196	0.21660000000000013	0.21660000000000013	chr4	2426476	2462926
RNF4	True	True	2.2362/2.0196	2.2362/2.0196	0.21660000000000013	0.21660000000000013	chr4	2479853	2515854
FAM193A	True	True	2.2362/2.0196	2.2362/2.0196	0.21660000000000013	0.21660000000000013	chr4	2625432	2732565
TNIP2	True	True	2.2362/2.0196	2.2362/2.0196	0.21660000000000013	0.21660000000000013	chr4	2741660	2756376
SH3BP2	True	True	2.2362/2.0196	2.2362/2.0196	0.21660000000000013	0.21660000000000013	chr4	2818185	2841096
ADD1	True	True	2.2362/2.0196	2.2362/2.0196	0.21660000000000013	0.21660000000000013	chr4	2843857	2930073
MFSD10	True	True	2.2362/2.0196	2.2362/2.0196	0.21660000000000013	0.21660000000000013	chr4	2930568	2934458
NOP14-AS1	True	True	2.2362/2.0196	2.2362/2.0196	0.21660000000000013	0.21660000000000013	chr4	2935546	2951067
NOP14	True	True	2.2362/2.0196	2.2362/2.0196	0.21660000000000013	0.21660000000000013	chr4	2937933	2963385
GRK4	True	True	2.2362/2.0196	2.2362/2.0196	0.21660000000000013	0.21660000000000013	chr4	2963728	3040747
HTT	True	True	2.2362/2.0196	2.2362/2.0196	0.21660000000000013	0.21660000000000013	chr4	3074681	3243959
MSANTD1	True	True	2.2362/2.0196	2.2362/2.0196	0.21660000000000013	0.21660000000000013	chr4	3247476	3256303
RGS12	True	True	2.2362/2.0196	2.2362/2.0196	0.21660000000000013	0.21660000000000013	chr4	3314147	3439905
HGFAC	True	True	2.2362/2.0196	2.2362/2.0196	0.21660000000000013	0.21660000000000013	chr4	3441975	3449419
DOK7	True	True	2.2362/2.0196	2.2362/2.0196	0.21660000000000013	0.21660000000000013	chr4	3463311	3494483
LRPAP1	True	True	2.2362/2.0196	2.2362/2.0196	0.21660000000000013	0.21660000000000013	chr4	3506376	3532559
LINC02171	True	True	2.2362/2.0196	2.2362/2.0196	0.21660000000000013	0.21660000000000013	chr4	3673593	3677855
ADRA2C	True	True	2.2362/2.0196	2.2362/2.0196	0.21660000000000013	0.21660000000000013	chr4	3766398	3768526
FAM86EP	True	True	2.2362/2.0196	2.2362/2.0196	0.21660000000000013	0.21660000000000013	chr4	3941760	3955415
OTOP1	True	True	2.2362/2.0196	2.2362/2.0196	0.21660000000000013	0.21660000000000013	chr4	4188803	4226889
TMEM128	True	True	2.2362/2.0196	2.2362/2.0196	0.21660000000000013	0.21660000000000013	chr4	4235553	4248212
LYAR	True	True	2.2362/2.0196	2.2362/2.0196	0.21660000000000013	0.21660000000000013	chr4	4267701	4290169
ZBTB49	True	True	2.2362/2.0196	2.2362/2.0196	0.21660000000000013	0.21660000000000013	chr4	4290251	4321786
AC110814.1	True	True	2.2362/2.0196	2.2362/2.0196	0.21660000000000013	0.21660000000000013	chr4	4348140	4419058
STX18	True	True	2.2362/2.0196	2.2362/2.0196	0.21660000000000013	0.21660000000000013	chr4	4418968	4542028
STX18-IT1	True	True	2.2362/2.0196	2.2362/2.0196	0.21660000000000013	0.21660000000000013	chr4	4476121	4481700
STX18-AS1	True	True	2.2362/2.0196	2.2362/2.0196	0.21660000000000013	0.21660000000000013	chr4	4649424	4708600
LINC01396	True	True	2.2362/2.0196	2.2362/2.0196	0.21660000000000013	0.21660000000000013	chr4	4844437	4850827
MSX1	True	True	2.2362/2.0196	2.2362/2.0196	0.21660000000000013	0.21660000000000013	chr4	4859666	4863936
CYTL1	True	True	2.2362/2.0196	2.2362/2.0196	0.21660000000000013	0.21660000000000013	chr4	5014586	5019472
STK32B	True	True	2.2362/2.0196	2.2362/2.0196	0.21660000000000013	0.21660000000000013	chr4	5051442	5500998
LINC01587	True	True	2.2362/2.0196	2.2362/2.0196	0.21660000000000013	0.21660000000000013	chr4	5525156	5527801
EVC2	True	True	2.2362/2.0196	2.2362/2.0196	0.21660000000000013	0.21660000000000013	chr4	5562439	5708567
EVC	True	True	2.2362/2.0196	2.2362/2.0196	0.21660000000000013	0.21660000000000013	chr4	5711197	5814305
CRMP1	True	True	2.2362/2.0196	2.2362/2.0196	0.21660000000000013	0.21660000000000013	chr4	5820764	5893058
MIR378D1	True	True	2.2362/2.0196	2.2362/2.0196	0.21660000000000013	0.21660000000000013	chr4	5923275	5923328
C4orf50	True	True	2.2362/2.0196	2.2362/2.0196	0.21660000000000013	0.21660000000000013	chr4	5957118	6018507
JAKMIP1	True	True	2.2362/2.0196	2.2362/2.0196	0.21660000000000013	0.21660000000000013	chr4	6026199	6200555
WFS1	True	True	2.2362/2.0196	2.2362/2.0196	0.21660000000000013	0.21660000000000013	chr4	6269850	6303265
PPP2R2C	True	True	2.2362/2.0196	2.2362/2.0196	0.21660000000000013	0.21660000000000013	chr4	6320578	6381870
MAN2B2	True	True	2.2362/2.0196	2.2362/2.0196	0.21660000000000013	0.21660000000000013	chr4	6575175	6623362
MRFAP1	True	True	2.2362/2.0196	2.2362/2.0196	0.21660000000000013	0.21660000000000013	chr4	6640091	6642729
S100P	True	True	2.2362/2.0196	2.2362/2.0196	0.21660000000000013	0.21660000000000013	chr4	6693069	6697169
MRFAP1L1	True	True	2.2362/2.0196	2.2362/2.0196	0.21660000000000013	0.21660000000000013	chr4	6707701	6709880
BLOC1S4	True	True	2.2362/2.0196	2.2362/2.0196	0.21660000000000013	0.21660000000000013	chr4	6716055	6717671
KIAA0232	True	True	2.2362/2.0196	2.2362/2.0196	0.21660000000000013	0.21660000000000013	chr4	6782740	6884164
TBC1D14	True	True	2.2362/2.0196	2.2362/2.0196	0.21660000000000013	0.21660000000000013	chr4	6909845	7033111
AC097382.2	True	True	2.2362/2.0196	2.2362/2.0196	0.21660000000000013	0.21660000000000013	chr4	7030554	7046231
CCDC96	True	True	2.2362/2.0196	2.2362/2.0196	0.21660000000000013	0.21660000000000013	chr4	7040849	7042939
TADA2B	True	True	2.2362/2.0196	2.2362/2.0196	0.21660000000000013	0.21660000000000013	chr4	7043391	7057952
GRPEL1	True	True	2.2362/2.0196	2.2362/2.0196	0.21660000000000013	0.21660000000000013	chr4	7058906	7068197
SORCS2	True	True	2.2362/2.0196	2.2362/2.0196	0.21660000000000013	0.21660000000000013	chr4	7192538	7742827
MIR4798	True	True	2.2362/2.0196	2.2362/2.0196	0.21660000000000013	0.21660000000000013	chr4	7310450	7310524
PSAPL1	True	True	2.2362/2.0196	2.2362/2.0196	0.21660000000000013	0.21660000000000013	chr4	7430294	7434973
MIR4274	True	True	2.2362/2.0196	2.2362/2.0196	0.21660000000000013	0.21660000000000013	chr4	7460028	7460118
AFAP1-AS1	True	True	2.2362/2.0196	2.2362/2.0196	0.21660000000000013	0.21660000000000013	chr4	7754090	7778928
AFAP1	True	True	2.2362/2.0196	2.2362/2.0196	0.21660000000000013	0.21660000000000013	chr4	7758715	7939926
ABLIM2	True	True	2.2362/2.0196	2.2362/2.0196	0.21660000000000013	0.21660000000000013	chr4	7966046	8158709
MIR95	True	True	2.2362/2.0196	2.2362/2.0196	0.21660000000000013	0.21660000000000013	chr4	8005301	8005381
SH3TC1	True	True	2.2362/2.0196	2.2362/2.0196	0.21660000000000013	0.21660000000000013	chr4	8199367	8241103
HTRA3	True	True	2.2362/2.0196	2.2362/2.0196	0.21660000000000013	0.21660000000000013	chr4	8269765	8307111
ACOX3	True	True	2.2362/2.0196	2.2362/2.0196	0.21660000000000013	0.21660000000000013	chr4	8366282	8440711
TRMT44	True	True	2.2362/2.0196	2.2362/2.0196	0.21660000000000013	0.21660000000000013	chr4	8440823	8476526
GPR78	True	True	2.2362/2.0196	2.2362/2.0196	0.21660000000000013	0.21660000000000013	chr4	8580566	8587548
CPZ	True	True	2.2362/2.0196	2.2362/2.0196	0.21660000000000013	0.21660000000000013	chr4	8592660	8619751
HMX1	True	True	2.2362/2.0196	2.2362/2.0196	0.21660000000000013	0.21660000000000013	chr4	8867048	8871817
FAM90A26	True	True	2.2362/2.0196	2.2362/2.0196	0.21660000000000013	0.21660000000000013	chr4	9170409	9176730
SNORA50D	True	False	0.4402/2.0223	2.0412/2.0223	1.5821	0.018899999999999917	chr5	69160806	69160939
OCLN	True	False	2.0412/0.0398	2.0412/2.0223	2.0014	0.018899999999999917	chr5	69492292	69558104
GTF2H2C	True	False	2.0412/0.0398	2.0412/2.0223	2.0014	0.018899999999999917	chr5	69560242	69593767
SERF1B	True	False	2.0412/0.0398	2.0412/2.0223	2.0014	0.018899999999999917	chr5	70025269	70043113
SMN2	True	False	2.0412/0.0398	2.0412/2.0223	2.0014	0.018899999999999917	chr5	70049612	70077592
SERF1A	True	False	2.0412/0.0398	2.0412/2.0223	2.0014	0.018899999999999917	chr5	70900687	70918530
SMN1	True	False	2.0412/0.0398	2.0412/2.0223	2.0014	0.018899999999999917	chr5	70925030	70953012
NAIP	True	False	2.0412/0.0398	2.0412/2.0223	2.0014	0.018899999999999917	chr5	70968483	71024687
CSGALNACT2	True	False	2.1633/2.0077	2.1877/2.1641	0.15560000000000018	0.023600000000000065	chr10	43138486	43185308
RASGEF1A	True	True	2.1633/2.0077	2.1633/2.0077	0.15560000000000018	0.15560000000000018	chr10	43194535	43229739
FXYD4	True	True	2.1633/2.0077	2.1633/2.0077	0.15560000000000018	0.15560000000000018	chr10	43371644	43376335
HNRNPF	True	True	2.1633/2.0077	2.1633/2.0077	0.15560000000000018	0.15560000000000018	chr10	43385617	43396831
SNORD3J	True	True	2.1633/2.0077	2.1633/2.0077	0.15560000000000018	0.15560000000000018	chr10	43417249	43417438
ZNF487	True	True	2.1633/2.0077	2.1633/2.0077	0.15560000000000018	0.15560000000000018	chr10	43437126	43483179
ZNF239	True	True	2.1633/2.0077	2.1633/2.0077	0.15560000000000018	0.15560000000000018	chr10	43556344	43568459
ZNF485	True	True	2.1633/2.0077	2.1633/2.0077	0.15560000000000018	0.15560000000000018	chr10	43606407	43617903
ZNF32-AS3	True	True	2.1633/2.0077	2.1633/2.0077	0.15560000000000018	0.15560000000000018	chr10	43628817	43674703
ZNF32	True	True	2.1633/2.0077	2.1633/2.0077	0.15560000000000018	0.15560000000000018	chr10	43643860	43648704
ZNF32-AS1	True	True	2.1633/2.0077	2.1633/2.0077	0.15560000000000018	0.15560000000000018	chr10	43643872	43645047
ZNF32-AS2	True	True	2.1633/2.0077	2.1633/2.0077	0.15560000000000018	0.15560000000000018	chr10	43645942	43648019
AL355989.1	True	True	2.1633/2.0077	2.1633/2.0077	0.15560000000000018	0.15560000000000018	chr10	43777562	43778825
LINC00619	True	True	2.1633/2.0077	2.1633/2.0077	0.15560000000000018	0.15560000000000018	chr10	43845306	43850622
LINC00840	True	True	2.1633/2.0077	2.1633/2.0077	0.15560000000000018	0.15560000000000018	chr10	43859411	43895433
AL139237.2	True	True	2.1633/2.0077	2.1633/2.0077	0.15560000000000018	0.15560000000000018	chr10	43901365	43912326
C10orf142	True	True	2.1633/2.0077	2.1633/2.0077	0.15560000000000018	0.15560000000000018	chr10	44292750	44294649
CXCL12	True	True	2.1633/2.0077	2.1633/2.0077	0.15560000000000018	0.15560000000000018	chr10	44377164	44385049
TMEM72-AS1	True	True	2.1633/2.0077	2.1633/2.0077	0.15560000000000018	0.15560000000000018	chr10	44811024	44959689
TMEM72	True	True	2.1633/2.0077	2.1633/2.0077	0.15560000000000018	0.15560000000000018	chr10	44911200	44937002
RASSF4	True	True	2.1633/2.0077	2.1633/2.0077	0.15560000000000018	0.15560000000000018	chr10	44959792	44995891
C10orf10	True	True	2.1633/2.0077	2.1633/2.0077	0.15560000000000018	0.15560000000000018	chr10	44976129	44978810
ZNF22	True	True	2.1633/2.0077	2.1633/2.0077	0.15560000000000018	0.15560000000000018	chr10	45000475	45005326
MIR3156-1	True	True	2.1633/2.0077	2.1633/2.0077	0.15560000000000018	0.15560000000000018	chr10	45164014	45164088
OR13A1	True	True	2.1633/2.0077	2.1633/2.0077	0.15560000000000018	0.15560000000000018	chr10	45302654	45315608
ALOX5	True	True	2.1633/2.0077	2.1633/2.0077	0.15560000000000018	0.15560000000000018	chr10	45374227	45446115
AL731567.1	True	True	2.1633/2.0077	2.1633/2.0077	0.15560000000000018	0.15560000000000018	chr10	45444570	45453121
MARCH8	True	True	2.1633/2.0077	2.1633/2.0077	0.15560000000000018	0.15560000000000018	chr10	45454585	45535394
ZFAND4	True	True	2.1633/2.0077	2.1633/2.0077	0.15560000000000018	0.15560000000000018	chr10	45615595	45672348
WASHC2C	True	True	2.1633/2.0077	2.1633/2.0077	0.15560000000000018	0.15560000000000018	chr10	45727264	45792936
AGAP4	True	True	2.1633/2.0077	2.1633/2.0077	0.15560000000000018	0.15560000000000018	chr10	45825594	45847473
TIMM23	True	True	2.1633/2.0077	2.1633/2.0077	0.15560000000000018	0.15560000000000018	chr10	45972449	46003734
SNORA74C-1	True	True	2.1633/2.0077	2.1633/2.0077	0.15560000000000018	0.15560000000000018	chr10	45984610	45984810
NCOA4	True	True	2.1633/2.0077	2.1633/2.0077	0.15560000000000018	0.15560000000000018	chr10	46006412	46030607
MSMB	True	True	2.1633/2.0077	2.1633/2.0077	0.15560000000000018	0.15560000000000018	chr10	46033311	46046269
ANTXRL	False	True	2.0159/2.0077	2.496/2.0077	0.008199999999999985	0.4883000000000002	chr10	46286998	46330129
VWA2	True	False	-0.0039/0.1459	2.1017/2.0824	0.1498	0.019300000000000317	chr10	114239330	114291513
KIAA1549L	True	False	1.4508/1.2507	2.0356/2.0103	0.20010000000000017	0.0253000000000001	chr11	33542275	33674102
API5	True	False	2.0356/0.4447	2.0356/2.0103	1.5909	0.0253000000000001	chr11	43311989	43342664
ZNF705A	True	False	2.1056/0.1455	2.1056/2.0407	1.9601	0.06489999999999974	chr12	8172537	8180046
TAS2R43	True	False	0.0234/2.0407	2.0339/2.0407	2.0173	0.006800000000000139	chr12	11091287	11092313
PRB2	True	False	2.0339/0.2388	2.0339/2.0407	1.7951000000000001	0.006800000000000139	chr12	11391540	11395565
AC078950.1	True	False	2.0339/0.2388	2.0339/2.0407	1.7951000000000001	0.006800000000000139	chr12	11401485	11486674
PTPN21	True	False	0.4108/0.1954	1.2208/1.2065	0.2154	0.014300000000000201	chr14	88465781	88554733
FAN1	True	False	2.0989/0.16	2.0989/2.0807	1.9389	0.018199999999999772	chr15	30903873	30943108
DDX11L10	True	True	2.1649/2.2922	2.1649/2.2922	0.12729999999999997	0.12729999999999997	chr16	11555	14090
MIR6859-4	True	True	2.1649/2.2922	2.1649/2.2922	0.12729999999999997	0.12729999999999997	chr16	17052	17119
WASIR2	True	True	2.1649/2.2922	2.1649/2.2922	0.12729999999999997	0.12729999999999997	chr16	22910	25123
POLR3K	True	True	2.1649/2.2922	2.1649/2.2922	0.12729999999999997	0.12729999999999997	chr16	46407	53628
SNRNP25	True	True	2.1649/2.2922	2.1649/2.2922	0.12729999999999997	0.12729999999999997	chr16	53829	57668
RHBDF1	True	True	2.1649/2.2922	2.1649/2.2922	0.12729999999999997	0.12729999999999997	chr16	58059	72631
MPG	True	True	2.1649/2.2922	2.1649/2.2922	0.12729999999999997	0.12729999999999997	chr16	78257	85842
NPRL3	True	True	2.1649/2.2922	2.1649/2.2922	0.12729999999999997	0.12729999999999997	chr16	84274	138860
HBZ	True	True	2.1649/2.2922	2.1649/2.2922	0.12729999999999997	0.12729999999999997	chr16	152687	154503
HBM	True	True	2.1649/2.2922	2.1649/2.2922	0.12729999999999997	0.12729999999999997	chr16	165978	166768
HBA2	True	True	2.1649/2.2922	2.1649/2.2922	0.12729999999999997	0.12729999999999997	chr16	172847	173710
HBA1	True	True	2.1649/2.2922	2.1649/2.2922	0.12729999999999997	0.12729999999999997	chr16	176680	177522
HBQ1	True	True	2.1649/2.2922	2.1649/2.2922	0.12729999999999997	0.12729999999999997	chr16	180453	181181
LUC7L	True	True	2.1649/2.2922	2.1649/2.2922	0.12729999999999997	0.12729999999999997	chr16	188969	229450
FAM234A	True	True	2.1649/2.2922	2.1649/2.2922	0.12729999999999997	0.12729999999999997	chr16	234546	266125
RGS11	True	True	2.1649/2.2922	2.1649/2.2922	0.12729999999999997	0.12729999999999997	chr16	268301	275929
ARHGDIG	True	True	2.1649/2.2922	2.1649/2.2922	0.12729999999999997	0.12729999999999997	chr16	280606	283010
PDIA2	True	True	2.1649/2.2922	2.1649/2.2922	0.12729999999999997	0.12729999999999997	chr16	283152	287215
AXIN1	True	True	2.1649/2.2922	2.4604/2.2922	0.12729999999999997	0.16820000000000013	chr16	287440	352659
MRPL28	True	True	2.4604/2.2922	2.4604/2.2922	0.16820000000000013	0.16820000000000013	chr16	367384	370527
TMEM8A	True	True	2.4604/2.2922	2.4604/2.2922	0.16820000000000013	0.16820000000000013	chr16	370773	381982
Z97634.1	True	True	2.4604/2.2922	2.4604/2.2922	0.16820000000000013	0.16820000000000013	chr16	382097	392960
NME4	True	True	2.4604/2.2922	2.4604/2.2922	0.16820000000000013	0.16820000000000013	chr16	397209	400759
DECR2	True	True	2.4604/2.2922	2.4604/2.2922	0.16820000000000013	0.16820000000000013	chr16	401826	412487
RAB11FIP3	True	True	2.4604/2.2922	2.4604/2.2922	0.16820000000000013	0.16820000000000013	chr16	425619	523011
CAPN15	True	True	2.4604/2.2922	2.4604/2.2922	0.16820000000000013	0.16820000000000013	chr16	527856	554636
MIR5587	True	True	2.4604/2.2922	2.4604/2.2922	0.16820000000000013	0.16820000000000013	chr16	535316	535368
MIR3176	True	True	2.4604/2.2922	2.4604/2.2922	0.16820000000000013	0.16820000000000013	chr16	543277	543366
PRR35	True	True	2.4604/2.2922	2.4604/2.2922	0.16820000000000013	0.16820000000000013	chr16	560422	565528
NHLRC4	True	True	2.4604/2.2922	2.4604/2.2922	0.16820000000000013	0.16820000000000013	chr16	566996	569487
PIGQ	True	True	2.4604/2.2922	2.4604/2.2922	0.16820000000000013	0.16820000000000013	chr16	570018	584109
RAB40C	True	True	2.4604/2.2922	2.4604/2.2922	0.16820000000000013	0.16820000000000013	chr16	589357	629271
WFIKKN1	True	True	2.4604/2.2922	2.4604/2.2922	0.16820000000000013	0.16820000000000013	chr16	630932	634116
METTL26	True	True	2.4604/2.2922	2.4604/2.2922	0.16820000000000013	0.16820000000000013	chr16	634430	636302
MCRIP2	True	True	2.4604/2.2922	2.4604/2.2922	0.16820000000000013	0.16820000000000013	chr16	641813	648474
WDR90	True	True	2.4604/2.2922	2.4604/2.2922	0.16820000000000013	0.16820000000000013	chr16	649417	667830
RHOT2	True	True	2.4604/2.2922	2.4604/2.2922	0.16820000000000013	0.16820000000000013	chr16	668086	674174
RHBDL1	True	True	2.4604/2.2922	2.4604/2.2922	0.16820000000000013	0.16820000000000013	chr16	675666	678268
Z92544.1	True	True	2.4604/2.2922	2.4604/2.2922	0.16820000000000013	0.16820000000000013	chr16	678518	679737
STUB1	True	True	2.4604/2.2922	2.4604/2.2922	0.16820000000000013	0.16820000000000013	chr16	680276	682799
JMJD8	True	True	2.4604/2.2922	2.4604/2.2922	0.16820000000000013	0.16820000000000013	chr16	681671	684439
WDR24	True	True	2.4604/2.2922	2.4604/2.2922	0.16820000000000013	0.16820000000000013	chr16	684622	690400
FBXL16	True	True	2.4604/2.2922	2.4604/2.2922	0.16820000000000013	0.16820000000000013	chr16	692500	705829
METRN	True	True	2.4604/2.2922	2.4604/2.2922	0.16820000000000013	0.16820000000000013	chr16	715115	719655
FAM173A	True	True	2.4604/2.2922	2.4604/2.2922	0.16820000000000013	0.16820000000000013	chr16	720975	722601
CCDC78	True	True	2.4604/2.2922	2.4604/2.2922	0.16820000000000013	0.16820000000000013	chr16	722582	726473
HAGHL	True	True	2.4604/2.2922	2.4604/2.2922	0.16820000000000013	0.16820000000000013	chr16	727271	729715
NARFL	True	True	2.4604/2.2922	2.4604/2.2922	0.16820000000000013	0.16820000000000013	chr16	729753	741002
MSLN	True	True	2.4604/2.2922	2.4604/2.2922	0.16820000000000013	0.16820000000000013	chr16	761089	768861
MSLNL	True	True	2.4604/2.2922	2.4604/2.2922	0.16820000000000013	0.16820000000000013	chr16	769428	782054
MIR662	True	True	2.4604/2.2922	2.4604/2.2922	0.16820000000000013	0.16820000000000013	chr16	770183	770277
RPUSD1	True	True	2.4604/2.2922	2.4604/2.2922	0.16820000000000013	0.16820000000000013	chr16	784974	787981
CHTF18	True	True	2.4604/2.2922	2.4604/2.2922	0.16820000000000013	0.16820000000000013	chr16	788622	798074
GNG13	True	True	2.4604/2.2922	2.4604/2.2922	0.16820000000000013	0.16820000000000013	chr16	798041	800733
PRR25	True	True	2.4604/2.2922	2.4604/2.2922	0.16820000000000013	0.16820000000000013	chr16	805443	813861
LMF1	True	True	2.4604/2.2922	2.4604/2.2922	0.16820000000000013	0.16820000000000013	chr16	853634	970999
LMF1-AS1	True	True	2.4604/2.2922	2.4604/2.2922	0.16820000000000013	0.16820000000000013	chr16	921073	934495
AC009041.2	True	True	2.4604/2.2922	2.4604/2.2922	0.16820000000000013	0.16820000000000013	chr16	975761	981596
