gene	cn_lower_ex	cn_upper_ex	cn_lower	cn_upper	cn_lower_diff	cn_upper_diff	chromosome	start	end
ARID1A	False	True	3.2427/3.3198	3.537/3.3198	0.07709999999999972	0.21720000000000006	chr1	26696033	26782104
PUM1	False	True	4.9554/5.0347	6.3781/6.5128	0.07929999999999993	0.13470000000000049	chr1	30932826	31065695
HCRTR1	True	True	5.0589/5.1597	7.1366/7.2783	0.10079999999999956	0.14170000000000016	chr1	31617700	31627318
PEF1	True	True	5.0589/5.1597	5.0589/5.1597	0.10079999999999956	0.10079999999999956	chr1	31629862	31644887
COL16A1	True	True	5.0589/5.1597	5.0589/5.1597	0.10079999999999956	0.10079999999999956	chr1	31652247	31704319
ADGRB2	True	True	5.0589/5.1597	5.0589/5.1597	0.10079999999999956	0.10079999999999956	chr1	31727117	31764035
MIR4254	True	True	5.0589/5.1597	5.0589/5.1597	0.10079999999999956	0.10079999999999956	chr1	31758660	31758735
SPOCD1	True	True	5.0589/5.1597	5.0589/5.1597	0.10079999999999956	0.10079999999999956	chr1	31790424	31816051
PTP4A2	True	True	5.0589/5.1597	5.0589/5.1597	0.10079999999999956	0.10079999999999956	chr1	31906421	31919483
KHDRBS1	True	True	5.0589/5.1597	5.0589/5.1597	0.10079999999999956	0.10079999999999956	chr1	32013829	32043882
TMEM39B	True	True	5.0589/5.1597	5.0589/5.1597	0.10079999999999956	0.10079999999999956	chr1	32072902	32102861
MIR5585	True	True	5.0589/5.1597	5.0589/5.1597	0.10079999999999956	0.10079999999999956	chr1	32086949	32087007
KPNA6	True	True	5.1822/5.2891	8.8573/8.9973	0.10690000000000044	0.1399999999999988	chr1	32108038	32176568
TXLNA	True	True	5.1822/5.2891	5.1822/5.2891	0.10690000000000044	0.10690000000000044	chr1	32180065	32198285
CCDC28B	True	True	5.1822/5.2891	5.1822/5.2891	0.10690000000000044	0.10690000000000044	chr1	32200633	32205387
IQCC	True	True	5.1822/5.2891	5.1822/5.2891	0.10690000000000044	0.10690000000000044	chr1	32205671	32208682
DCDC2B	True	True	5.1822/5.2891	5.1822/5.2891	0.10690000000000044	0.10690000000000044	chr1	32209094	32216196
TMEM234	True	True	5.1822/5.2891	5.1822/5.2891	0.10690000000000044	0.10690000000000044	chr1	32216197	32222325
EIF3I	True	True	5.1822/5.2891	5.1822/5.2891	0.10690000000000044	0.10690000000000044	chr1	32222370	32231604
FAM167B	True	True	5.1822/5.2891	5.1822/5.2891	0.10690000000000044	0.10690000000000044	chr1	32247233	32248856
LCK	True	True	5.1822/5.2891	5.1822/5.2891	0.10690000000000044	0.10690000000000044	chr1	32251239	32286165
HDAC1	True	True	5.1822/5.2891	5.1822/5.2891	0.10690000000000044	0.10690000000000044	chr1	32292086	32333635
MARCKSL1	True	True	5.1822/5.2891	5.1822/5.2891	0.10690000000000044	0.10690000000000044	chr1	32333832	32336379
FAM229A	True	True	5.1822/5.2891	5.1822/5.2891	0.10690000000000044	0.10690000000000044	chr1	32361270	32362243
TSSK3	True	True	5.1822/5.2891	5.1822/5.2891	0.10690000000000044	0.10690000000000044	chr1	32362197	32364312
BSDC1	True	True	5.1822/5.2891	5.1822/5.2891	0.10690000000000044	0.10690000000000044	chr1	32365171	32394426
ZBTB8B	True	True	5.1822/5.2891	5.1822/5.2891	0.10690000000000044	0.10690000000000044	chr1	32465069	32496686
ZBTB8A	True	True	5.1822/5.2891	5.1822/5.2891	0.10690000000000044	0.10690000000000044	chr1	32539427	32605939
ZBTB8OS	True	True	5.1822/5.2891	5.1822/5.2891	0.10690000000000044	0.10690000000000044	chr1	32620820	32650584
RBBP4	True	True	5.1822/5.2891	5.1822/5.2891	0.10690000000000044	0.10690000000000044	chr1	32651148	32686211
SYNC	True	True	5.1822/5.2891	5.1822/5.2891	0.10690000000000044	0.10690000000000044	chr1	32680360	32703119
KIAA1522	True	True	5.1822/5.2891	5.1822/5.2891	0.10690000000000044	0.10690000000000044	chr1	32741885	32774970
YARS	True	True	5.1822/5.2891	5.1822/5.2891	0.10690000000000044	0.10690000000000044	chr1	32775239	32818153
S100PBP	True	True	5.1685/5.2891	5.1822/5.2891	0.12060000000000048	0.10690000000000044	chr1	32817555	32858879
FNDC5	True	True	5.1685/5.2891	5.1685/5.2891	0.12060000000000048	0.12060000000000048	chr1	32862268	32870813
HPCA	True	True	5.1685/5.2891	5.1685/5.2891	0.12060000000000048	0.12060000000000048	chr1	32886435	32894646
TMEM54	True	True	5.1685/5.2891	5.1685/5.2891	0.12060000000000048	0.12060000000000048	chr1	32894595	32901358
RNF19B	True	True	5.1685/5.2891	5.1685/5.2891	0.12060000000000048	0.12060000000000048	chr1	32936445	32964685
AK2	True	True	5.1685/5.2891	5.1685/5.2891	0.12060000000000048	0.12060000000000048	chr1	33013044	33036992
AZIN2	True	True	5.1685/5.2891	7.5443/7.7279	0.12060000000000048	0.1836000000000002	chr1	33082250	33120182
AC114490.1	True	True	5.8028/5.9293	5.8028/5.9293	0.12649999999999917	0.12649999999999917	chr1	34975699	34978706
TMEM35B	True	True	5.8028/5.9293	5.8028/5.9293	0.12649999999999917	0.12649999999999917	chr1	34981535	34985353
ZMYM6	True	True	5.8028/5.9293	5.8028/5.9293	0.12649999999999917	0.12649999999999917	chr1	34986980	35031968
ZMYM1	True	True	5.8028/5.9293	5.8028/5.9293	0.12649999999999917	0.12649999999999917	chr1	35059786	35115856
SFPQ	True	True	5.8028/5.9293	5.8028/5.9293	0.12649999999999917	0.12649999999999917	chr1	35182932	35193148
ZMYM4	True	True	5.8028/5.9293	5.8028/5.9293	0.12649999999999917	0.12649999999999917	chr1	35268967	35421944
KIAA0319L	True	True	5.8028/5.9293	5.8028/5.9293	0.12649999999999917	0.12649999999999917	chr1	35433490	35557413
NCDN	True	True	5.8028/5.9293	5.8028/5.9293	0.12649999999999917	0.12649999999999917	chr1	35557808	35566773
TFAP2E	True	True	5.8028/5.9293	5.8028/5.9293	0.12649999999999917	0.12649999999999917	chr1	35573370	35595328
PSMB2	True	True	5.8028/5.9293	5.8028/5.9293	0.12649999999999917	0.12649999999999917	chr1	35601584	35641844
C1orf216	True	True	5.8028/5.9293	5.8028/5.9293	0.12649999999999917	0.12649999999999917	chr1	35713875	35719472
CLSPN	True	True	5.8028/5.9293	5.8028/5.9293	0.12649999999999917	0.12649999999999917	chr1	35736405	35769928
AGO4	True	True	5.8028/5.9293	5.8028/5.9293	0.12649999999999917	0.12649999999999917	chr1	35808172	35857890
AGO1	True	True	5.8028/5.9293	5.8028/5.9293	0.12649999999999917	0.12649999999999917	chr1	35883209	35930528
AGO3	True	True	5.8028/5.9293	5.8028/5.9293	0.12649999999999917	0.12649999999999917	chr1	35931078	36072500
FHL3	True	True	2.8734/3.1018	2.8734/3.1018	0.22839999999999971	0.22839999999999971	chr1	37996770	38005505
UTP11	True	True	2.8734/3.1018	2.8734/3.1018	0.22839999999999971	0.22839999999999971	chr1	38012742	38024824
POU3F1	True	True	2.8734/3.1018	2.8734/3.1018	0.22839999999999971	0.22839999999999971	chr1	38044611	38046794
MIR3659	True	True	2.8734/3.1018	2.8734/3.1018	0.22839999999999971	0.22839999999999971	chr1	38089231	38089329
LINC01343	True	True	2.8734/3.1018	2.8734/3.1018	0.22839999999999971	0.22839999999999971	chr1	38209034	38214767
PLPP3	False	True	1.6872/1.7621	1.6872/2.4821	0.07489999999999997	0.7948999999999999	chr1	56494747	56579568
PRKAA2	True	True	1.6872/2.4821	1.6872/2.4821	0.7948999999999999	0.7948999999999999	chr1	56645322	56715335
C1orf168	True	True	1.6872/1.565	1.6872/2.4821	0.12220000000000009	0.7948999999999999	chr1	56718804	56819371
C8A	True	True	1.6872/1.565	1.6872/1.565	0.12220000000000009	0.12220000000000009	chr1	56854806	56918221
C8B	True	True	1.6872/1.565	1.6872/1.565	0.12220000000000009	0.12220000000000009	chr1	56929210	56966015
DAB1	True	True	1.6872/1.565	1.6872/1.565	0.12220000000000009	0.12220000000000009	chr1	56994778	57424057
DAB1-AS1	True	True	1.6872/1.565	1.6872/1.565	0.12220000000000009	0.12220000000000009	chr1	57860532	57863215
NFIA	True	False	2.1328/2.2956	3.5538/3.6347	0.16279999999999983	0.0809000000000002	chr1	61081862	61455562
NFIA-AS1	True	True	2.4911/2.2956	2.4911/2.2956	0.1955	0.1955	chr1	61248996	61253510
EFCAB7	False	True	2.7786/2.8102	4.6474/4.7477	0.03160000000000007	0.10029999999999983	chr1	63523390	63572693
CLCA3P	True	True	2.5316/2.1145	2.5316/2.1145	0.4171	0.4171	chr1	86634276	86655376
AL049597.2	True	True	2.5316/3.0432	2.5316/3.0432	0.5116	0.5116	chr1	86703502	86704462
SH3GLB1	True	True	2.5316/3.0432	2.5316/3.0432	0.5116	0.5116	chr1	86704570	86748176
SELENOF	True	True	3.2027/3.0432	3.2027/3.0432	0.15949999999999998	0.15949999999999998	chr1	86862445	86914365
HS2ST1	False	True	2.0404/2.0513	3.2027/3.0432	0.01089999999999991	0.15949999999999998	chr1	86914674	87109998
AC093155.3	False	True	2.0404/2.0513	3.2027/3.0432	0.01089999999999991	0.15949999999999998	chr1	86993009	87169204
MTF2	False	True	2.7799/2.8138	4.6874/4.833	0.03390000000000004	0.14559999999999995	chr1	93079238	93139081
FRRS1	False	True	1.9186/2.0084	2.9869/2.7846	0.08979999999999988	0.2022999999999997	chr1	99708703	99765793
AGL	True	True	2.9869/2.7846	2.9869/5.688	0.2022999999999997	2.7011	chr1	99850489	99924020
RNVU1-17	True	True	6.5132/6.6939	6.5132/6.6939	0.18069999999999986	0.18069999999999986	chr1	143699456	143699619
RNVU1-18	True	True	6.5132/6.6939	6.5132/6.6939	0.18069999999999986	0.18069999999999986	chr1	143729407	143729570
HIST2H3PS2	True	True	6.5132/6.6939	6.5132/6.6939	0.18069999999999986	0.18069999999999986	chr1	143905556	143905966
FAM72C	True	True	6.5132/6.6939	6.5132/6.6939	0.18069999999999986	0.18069999999999986	chr1	143955364	143971965
AC245595.1	True	True	6.5132/6.6939	6.5132/6.6939	0.18069999999999986	0.18069999999999986	chr1	144227030	144250288
AC245595.2	True	True	6.5132/6.6939	6.5132/6.6939	0.18069999999999986	0.18069999999999986	chr1	144286847	144305180
PPIAL4E	True	True	6.5132/6.6939	6.5132/6.6939	0.18069999999999986	0.18069999999999986	chr1	144372875	144373659
RNVU1-15	True	True	6.5132/6.6939	6.5132/6.6939	0.18069999999999986	0.18069999999999986	chr1	144412576	144412740
NBPF15	True	True	6.5132/6.6939	6.5132/6.6939	0.18069999999999986	0.18069999999999986	chr1	144421386	144456809
U1	True	True	6.5132/6.6939	6.5132/6.6939	0.18069999999999986	0.18069999999999986	chr1	144551779	144551943
PPIAL4F	True	True	6.5132/6.6939	6.5132/6.6939	0.18069999999999986	0.18069999999999986	chr1	144592868	144593527
SRGAP2B	True	True	6.5132/6.6939	6.5132/6.6939	0.18069999999999986	0.18069999999999986	chr1	144892049	145093246
FAM72D	True	True	6.5132/6.6939	6.5132/6.6939	0.18069999999999986	0.18069999999999986	chr1	145096000	145112696
PPIAL4D	True	True	6.5132/6.6939	6.5132/6.6939	0.18069999999999986	0.18069999999999986	chr1	145241630	145242124
RNVU1-14	True	True	6.5132/6.6939	6.5132/6.6939	0.18069999999999986	0.18069999999999986	chr1	145281116	145281279
NBPF20	True	True	6.5132/6.6939	6.5132/6.6939	0.18069999999999986	0.18069999999999986	chr1	145289900	145405778
NBPF25P	True	True	6.5132/6.6939	6.5132/6.6939	0.18069999999999986	0.18069999999999986	chr1	145572345	145607858
GPR89A	True	True	6.5132/6.6939	6.5132/6.6939	0.18069999999999986	0.18069999999999986	chr1	145607990	145670648
PDZK1	True	True	6.5132/6.6939	6.5132/6.6939	0.18069999999999986	0.18069999999999986	chr1	145670852	145707400
CD160	True	True	6.5132/6.6939	6.5132/6.6939	0.18069999999999986	0.18069999999999986	chr1	145728244	145739288
RNF115	True	True	6.5132/6.6939	6.5132/6.6939	0.18069999999999986	0.18069999999999986	chr1	145738868	145824077
POLR3C	True	True	6.5132/6.6939	6.5132/6.6939	0.18069999999999986	0.18069999999999986	chr1	145824229	145842505
NUDT17	True	True	6.5132/6.6939	6.5132/6.6939	0.18069999999999986	0.18069999999999986	chr1	145845629	145848953
PIAS3	True	True	6.5132/6.6939	6.5132/6.6939	0.18069999999999986	0.18069999999999986	chr1	145848522	145859080
MIR6736	True	True	6.5132/6.6939	6.5132/6.6939	0.18069999999999986	0.18069999999999986	chr1	145850587	145850645
ANKRD35	True	True	6.5132/6.6939	6.5132/6.6939	0.18069999999999986	0.18069999999999986	chr1	145866560	145885845
ITGA10	True	True	6.5132/6.6939	6.5132/6.6939	0.18069999999999986	0.18069999999999986	chr1	145891208	145910189
PEX11B	True	True	6.5132/6.6939	6.5132/6.6939	0.18069999999999986	0.18069999999999986	chr1	145911350	145918837
GNRHR2	True	True	6.5132/6.6939	6.5132/6.6939	0.18069999999999986	0.18069999999999986	chr1	145919013	145925314
RBM8A	True	True	6.5132/6.6939	6.5132/6.6939	0.18069999999999986	0.18069999999999986	chr1	145921556	145927536
AC243547.3	True	True	6.5132/6.6939	6.5132/6.6939	0.18069999999999986	0.18069999999999986	chr1	145927258	145977811
LIX1L	True	True	6.5132/6.6939	6.5132/6.6939	0.18069999999999986	0.18069999999999986	chr1	145933423	145958001
ANKRD34A	True	True	6.5132/6.6939	6.5132/6.6939	0.18069999999999986	0.18069999999999986	chr1	145959442	145964582
POLR3GL	True	True	6.5132/6.6939	6.5132/6.6939	0.18069999999999986	0.18069999999999986	chr1	145964703	145978848
TXNIP	True	True	6.5132/6.6939	6.5132/6.6939	0.18069999999999986	0.18069999999999986	chr1	145992435	145996600
HFE2	True	True	6.5132/6.6939	6.5132/6.6939	0.18069999999999986	0.18069999999999986	chr1	146017468	146021841
RNVU1-6	True	True	6.5132/6.6939	6.5132/6.6939	0.18069999999999986	0.18069999999999986	chr1	146052081	146052244
NBPF10	True	True	6.5132/6.6939	6.5132/6.6939	0.18069999999999986	0.18069999999999986	chr1	146064699	146144804
NOTCH2NL	True	True	6.5132/6.6939	6.5132/6.6939	0.18069999999999986	0.18069999999999986	chr1	146152266	146213571
AC243756.1	True	True	6.5132/6.6939	6.5132/6.6939	0.18069999999999986	0.18069999999999986	chr1	146344131	146344790
NBPF12	True	True	6.5132/6.6939	6.5132/6.6939	0.18069999999999986	0.18069999999999986	chr1	146938744	146996202
PRKAB2	True	True	6.5132/6.6939	6.5132/6.6939	0.18069999999999986	0.18069999999999986	chr1	147155106	147172544
FMO5	True	True	6.5132/6.6939	6.5132/6.6939	0.18069999999999986	0.18069999999999986	chr1	147186259	147225638
CHD1L	True	True	6.5132/6.6939	6.5132/6.6939	0.18069999999999986	0.18069999999999986	chr1	147242684	147295762
LINC00624	True	True	6.5132/6.6939	6.5132/6.6939	0.18069999999999986	0.18069999999999986	chr1	147382192	147517875
BCL9	True	True	6.5132/6.6939	6.5132/6.6939	0.18069999999999986	0.18069999999999986	chr1	147541412	147626216
ACP6	True	True	6.5132/6.6939	6.5132/6.6939	0.18069999999999986	0.18069999999999986	chr1	147642235	147670496
GJA5	True	True	6.5132/6.6939	6.5132/6.6939	0.18069999999999986	0.18069999999999986	chr1	147756200	147773362
GJA8	True	True	6.5132/6.6939	6.5132/6.6939	0.18069999999999986	0.18069999999999986	chr1	147907956	147909257
GPR89B	True	True	6.5132/6.6939	6.5132/6.6939	0.18069999999999986	0.18069999999999986	chr1	147928393	147993339
RNVU1-7	True	True	6.5132/6.6939	6.5132/6.6939	0.18069999999999986	0.18069999999999986	chr1	148038753	148038916
NBPF11	True	True	6.5132/6.6939	6.5132/6.6939	0.18069999999999986	0.18069999999999986	chr1	148102151	148152322
MIR5087	True	True	6.5132/6.6939	6.5132/6.6939	0.18069999999999986	0.18069999999999986	chr1	148334479	148334554
RNVU1-1	True	True	6.5132/6.6939	6.5132/6.6939	0.18069999999999986	0.18069999999999986	chr1	148362370	148362533
MIR6077	True	True	6.5132/6.6939	6.5132/6.6939	0.18069999999999986	0.18069999999999986	chr1	148388282	148388363
RNVU1-3	True	True	6.5132/6.6939	6.5132/6.6939	0.18069999999999986	0.18069999999999986	chr1	148402715	148402875
PPIAL4G	True	True	6.5132/6.6939	6.5132/6.6939	0.18069999999999986	0.18069999999999986	chr1	148479824	148483679
NBPF14	True	True	6.5132/6.6939	6.5132/6.6939	0.18069999999999986	0.18069999999999986	chr1	148531385	148596011
NUDT4P1	True	True	6.5132/6.6939	6.5132/6.6939	0.18069999999999986	0.18069999999999986	chr1	148748894	148750099
PDE4DIP	True	True	6.5132/6.6939	6.5132/6.6939	0.18069999999999986	0.18069999999999986	chr1	148889463	149033016
NBPF9	True	True	6.5132/6.6939	6.5132/6.6939	0.18069999999999986	0.18069999999999986	chr1	149054027	149103539
AC245297.1	True	True	6.5132/6.6939	6.5132/6.6939	0.18069999999999986	0.18069999999999986	chr1	149197992	149321732
NBPF19	True	True	6.5132/6.6939	6.5132/6.6939	0.18069999999999986	0.18069999999999986	chr1	149390623	149556361
PPIAL4C	True	True	6.5132/6.6939	6.5132/6.6939	0.18069999999999986	0.18069999999999986	chr1	149583865	149584464
LINC00869	True	True	6.5132/6.6939	6.5132/6.6939	0.18069999999999986	0.18069999999999986	chr1	149607344	149679523
HIST2H2BF	True	True	6.5132/6.6939	6.5132/6.6939	0.18069999999999986	0.18069999999999986	chr1	149782689	149812373
FCGR1A	True	True	6.5132/6.6939	6.5132/6.6939	0.18069999999999986	0.18069999999999986	chr1	149782690	149792518
HIST2H3D	True	True	6.5132/6.6939	6.5132/6.6939	0.18069999999999986	0.18069999999999986	chr1	149813271	149813681
HIST2H4A	True	True	6.5132/6.6939	6.5132/6.6939	0.18069999999999986	0.18069999999999986	chr1	149832659	149833241
HIST2H3C	True	True	6.5132/6.6939	6.5132/6.6939	0.18069999999999986	0.18069999999999986	chr1	149839538	149841193
HIST2H2AA3	True	True	6.5132/6.6939	6.5132/6.6939	0.18069999999999986	0.18069999999999986	chr1	149842188	149842736
HIST2H2BC	True	True	6.5132/6.6939	6.5132/6.6939	0.18069999999999986	0.18069999999999986	chr1	149850193	149850772
HIST2H2AA4	True	True	6.5132/6.6939	6.5132/6.6939	0.18069999999999986	0.18069999999999986	chr1	149851061	149851624
HIST2H3A	True	True	6.5132/6.6939	6.5132/6.6939	0.18069999999999986	0.18069999999999986	chr1	149852619	149854274
HIST2H4B	True	True	6.5132/6.6939	6.5132/6.6939	0.18069999999999986	0.18069999999999986	chr1	149860079	149861210
HIST2H2BE	True	True	6.5132/6.6939	6.5132/6.6939	0.18069999999999986	0.18069999999999986	chr1	149884459	149886652
HIST2H2AC	True	True	6.5132/6.6939	6.5132/6.6939	0.18069999999999986	0.18069999999999986	chr1	149886975	149887364
HIST2H2AB	True	True	6.5132/6.6939	6.5132/6.6939	0.18069999999999986	0.18069999999999986	chr1	149887524	149887916
BOLA1	True	True	6.5132/6.6939	6.5132/6.6939	0.18069999999999986	0.18069999999999986	chr1	149887890	149900491
SV2A	True	True	6.5132/6.6939	6.5132/6.6939	0.18069999999999986	0.18069999999999986	chr1	149903318	149917882
SF3B4	True	True	6.5132/6.6939	6.5132/6.6939	0.18069999999999986	0.18069999999999986	chr1	149923317	149928344
MTMR11	True	True	6.5132/6.6939	6.5132/6.6939	0.18069999999999986	0.18069999999999986	chr1	149928652	149936867
OTUD7B	True	True	6.5132/6.6939	6.5132/6.6939	0.18069999999999986	0.18069999999999986	chr1	149937812	150010676
VPS45	True	True	6.5132/6.6939	6.5132/6.6939	0.18069999999999986	0.18069999999999986	chr1	150067312	150145327
PLEKHO1	True	True	6.5132/6.6939	6.5132/6.6939	0.18069999999999986	0.18069999999999986	chr1	150149980	150160065
ANP32E	True	True	6.5132/6.6939	6.5132/6.6939	0.18069999999999986	0.18069999999999986	chr1	150218417	150236156
CA14	True	True	6.5132/6.6939	6.5132/6.6939	0.18069999999999986	0.18069999999999986	chr1	150257159	150265078
APH1A	True	True	6.5132/6.6939	6.5132/6.6939	0.18069999999999986	0.18069999999999986	chr1	150265404	150268999
C1orf54	True	True	6.5132/6.6939	6.5132/6.6939	0.18069999999999986	0.18069999999999986	chr1	150268200	150280916
CIART	True	True	6.5132/6.6939	6.5132/6.6939	0.18069999999999986	0.18069999999999986	chr1	150282819	150287093
MRPS21	True	True	6.5132/6.6939	6.5132/6.6939	0.18069999999999986	0.18069999999999986	chr1	150293920	150308979
PRPF3	True	True	6.5132/6.6939	6.5132/6.6939	0.18069999999999986	0.18069999999999986	chr1	150321476	150353195
RPRD2	True	True	6.5132/6.6758	6.5287/6.6939	0.1625999999999994	0.16520000000000046	chr1	150364711	150473556
TARS2	True	True	6.5287/6.6758	6.5287/6.6758	0.1471	0.1471	chr1	150487417	150507602
MIR6878	True	True	6.5287/6.6758	6.5287/6.6758	0.1471	0.1471	chr1	150492345	150492410
ECM1	True	True	6.5287/6.6758	6.5287/6.6758	0.1471	0.1471	chr1	150508076	150513554
FALEC	True	True	6.5287/6.6758	6.5287/6.6758	0.1471	0.1471	chr1	150515757	150518032
ADAMTSL4	True	True	5.8163/5.9254	5.8163/5.9254	0.10909999999999975	0.10909999999999975	chr1	150549369	150560932
